,price,address,beds,reception,bathrooms,contact_number
1198,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
1199,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1200,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1201,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1202,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1203,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1204,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1205,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1206,"£290,000","Ayletts, Basildon SS14",3,1,1,
1207,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1208,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1209,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1210,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1211,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1212,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1213,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1214,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1215,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1216,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1217,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1218,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1219,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1220,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1221,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1222,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1223,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1224,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1225,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1226,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1227,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1228,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1229,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1230,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1231,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1232,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1233,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1234,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1235,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1236,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1237,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1238,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1239,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1240,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1241,"£280,000","Pamplins, Basildon SS15",3,2,1,
1242,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1243,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1244,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1245,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1246,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1247,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1248,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1249,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1250,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1251,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1252,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1253,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1254,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1255,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1256,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1257,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1258,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1259,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1260,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1261,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1262,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1263,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1264,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1265,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1266,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1267,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1268,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1269,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1270,"£250,000","Basildon, Essex SS14",2,1,1,
1271,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1272,"£410,000","School Avenue, Basildon SS15",4,2,3,
1273,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1274,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1275,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1276,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1277,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1278,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1279,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1280,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1281,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1282,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1283,"£280,000","Cross Green, Basildon SS16",2,2,2,
1284,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1285,"£350,000","Montague Street, Basildon SS14",3,2,3,
1286,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1287,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1288,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
1289,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
1290,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
1291,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
1292,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
1293,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1294,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1295,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
1296,"£189,000","Copperfields, Laindon, Essex SS15",,,,
1297,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
1298,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
1299,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1300,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1301,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1302,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1303,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1304,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1305,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1306,"£290,000","Ayletts, Basildon SS14",3,1,1,
1307,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1308,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1309,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1310,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1311,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1312,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1313,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1314,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1315,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1316,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1317,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1318,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1319,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1320,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1321,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1322,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1323,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1324,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1325,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1326,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1327,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1328,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1329,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1330,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1331,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1332,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1333,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1334,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1335,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1336,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1337,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1338,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1339,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1340,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1341,"£280,000","Pamplins, Basildon SS15",3,2,1,
1342,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1343,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1344,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1345,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1346,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1347,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1348,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1349,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1350,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1351,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1352,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1353,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1354,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1355,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1356,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1357,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1358,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1359,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1360,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1361,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1362,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1363,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1364,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1365,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1366,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1367,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1368,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1369,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1370,"£250,000","Basildon, Essex SS14",2,1,1,
1371,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1372,"£410,000","School Avenue, Basildon SS15",4,2,3,
1373,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1374,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1375,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1376,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1377,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1378,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1379,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1380,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1381,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1382,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1383,"£280,000","Cross Green, Basildon SS16",2,2,2,
1384,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1385,"£350,000","Montague Street, Basildon SS14",3,2,3,
1386,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1387,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1388,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
1389,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
1390,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
1391,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
1392,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
1393,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1394,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1395,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
1396,"£189,000","Copperfields, Laindon, Essex SS15",,,,
1397,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
1398,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
1399,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1400,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1401,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1402,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1403,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1404,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1405,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1406,"£290,000","Ayletts, Basildon SS14",3,1,1,
1407,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1408,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1409,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1410,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1411,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1412,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1413,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1414,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1415,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1416,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1417,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1418,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1419,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1420,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1421,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1422,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1423,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1424,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1425,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1426,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1427,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1428,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1429,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1430,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1431,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1432,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1433,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1434,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1435,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1436,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1437,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1438,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1439,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1440,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1441,"£280,000","Pamplins, Basildon SS15",3,2,1,
1442,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1443,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1444,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1445,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1446,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1447,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1448,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1449,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1450,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1451,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1452,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1453,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1454,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1455,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1456,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1457,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1458,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1459,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1460,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1461,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1462,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1463,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1464,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1465,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1466,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1467,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1468,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1469,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1470,"£250,000","Basildon, Essex SS14",2,1,1,
1471,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1472,"£410,000","School Avenue, Basildon SS15",4,2,3,
1473,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1474,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1475,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1476,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1477,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1478,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1479,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1480,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1481,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1482,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1483,"£280,000","Cross Green, Basildon SS16",2,2,2,
1484,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1485,"£350,000","Montague Street, Basildon SS14",3,2,3,
1486,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1487,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1488,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
1489,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
1490,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
1491,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
1492,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
1493,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1494,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1495,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
1496,"£189,000","Copperfields, Laindon, Essex SS15",,,,
1497,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
1498,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
1499,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1500,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1501,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1502,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1503,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1504,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1505,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1506,"£290,000","Ayletts, Basildon SS14",3,1,1,
1507,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1508,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1509,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1510,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1511,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1512,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1513,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1514,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1515,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1516,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1517,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1518,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1519,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1520,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1521,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1522,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1523,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1524,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1525,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1526,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1527,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1528,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1529,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1530,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1531,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1532,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1533,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1534,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1535,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1536,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1537,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1538,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1539,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1540,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1541,"£280,000","Pamplins, Basildon SS15",3,2,1,
1542,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1543,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1544,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1545,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1546,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1547,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1548,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1549,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1550,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1551,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1552,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1553,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1554,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1555,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1556,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1557,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1558,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1559,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1560,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1561,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1562,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1563,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1564,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1565,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1566,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1567,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1568,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1569,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1570,"£250,000","Basildon, Essex SS14",2,1,1,
1571,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1572,"£410,000","School Avenue, Basildon SS15",4,2,3,
1573,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1574,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1575,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1576,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1577,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1578,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1579,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1580,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1581,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1582,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1583,"£280,000","Cross Green, Basildon SS16",2,2,2,
1584,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1585,"£350,000","Montague Street, Basildon SS14",3,2,3,
1586,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1587,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1588,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
